MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue_100k,BedroomRatio,RoomsPerPerson,Income_x_Coastal,IncomeBand,AgeGroup,CoastalCategory,CaliforniaRegion
11.6017,18.0,8.335051546391753,1.0824742268041236,533.0,2.747422680412371,37.84,-122.19,3.926,0.12987012987012986,3.0337711069418387,95.01792299999997,High income,Established,Coastal / West,Bay Area / Northern Coast
7.4882,35.0,6.467268623024831,1.0383747178329572,1072.0,2.419864559819413,37.84,-122.2,3.193,0.1605584642233857,2.672574626865672,61.40324000000002,High income,Older,Coastal / West,Bay Area / Northern Coast
6.8976,34.0,6.6122715404699735,1.0287206266318538,1627.0,2.124020887728459,37.83,-122.21,3.333,0.15557749259624878,3.113091579594346,56.629295999999954,High income,Older,Coastal / West,Bay Area / Northern Coast
8.2049,28.0,6.978947368421053,0.968421052631579,463.0,2.4368421052631577,37.83,-122.19,3.352,0.138763197586727,2.863930885529158,67.19813099999999,High income,Established,Coastal / West,Bay Area / Northern Coast
8.401,26.0,7.530805687203792,1.056872037914692,542.0,2.5687203791469195,37.83,-122.2,3.512,0.14033983637507869,2.9317343173431736,68.88820000000003,High income,Established,Coastal / West,Bay Area / Northern Coast
6.8538,29.0,6.657992565055762,1.0074349442379182,661.0,2.45724907063197,37.83,-122.19,3.689,0.15131211613623674,2.709531013615734,56.132621999999984,High income,Established,Coastal / West,Bay Area / Northern Coast
8.317,32.0,6.977186311787072,1.0038022813688212,635.0,2.414448669201521,37.82,-122.19,3.659,0.1438692098092643,2.889763779527559,68.11622999999999,High income,Older,Coastal / West,Bay Area / Northern Coast
7.0175,37.0,6.982954545454546,1.0284090909090908,420.0,2.386363636363636,37.82,-122.2,3.667,0.14727420667209112,2.926190476190477,57.54350000000002,High income,Older,Coastal / West,Bay Area / Northern Coast
6.3302,39.0,7.54,1.068,1265.0,2.53,37.82,-122.2,3.628,0.14164456233421752,2.9802371541501977,51.907640000000015,High income,Older,Coastal / West,Bay Area / Northern Coast
6.3624,30.0,5.615384615384615,0.7307692307692307,126.0,2.423076923076923,37.81,-122.18,4.833,0.13013698630136986,2.3174603174603177,52.04443200000004,High income,Established,Coastal / West,Bay Area / Northern Coast
7.0549,52.0,6.785714285714286,0.9514285714285714,813.0,2.322857142857143,37.82,-122.21,3.314,0.14021052631578948,2.9212792127921277,57.92072899999996,High income,Historic,Coastal / West,Bay Area / Northern Coast
6.7851,45.0,6.957746478873239,1.0234741784037558,1067.0,2.504694835680751,37.81,-122.2,3.235,0.14709851551956815,2.7778819119025306,55.63782000000002,High income,Older,Coastal / West,Bay Area / Northern Coast
2.8929,50.0,5.132246376811594,1.0960144927536233,1260.0,2.282608695652174,37.8,-122.21,2.167,0.21355453582774447,2.2484126984126984,23.750708999999983,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
3.0812,38.0,4.628336755646817,1.0985626283367556,951.0,1.9527720739219712,37.8,-122.21,2.331,0.23735581188997337,2.370136698212408,25.29665199999998,Middle income,Older,Coastal / West,Bay Area / Northern Coast
5.2402,52.0,6.200892857142857,0.9464285714285714,510.0,2.2767857142857144,37.81,-122.21,2.964,0.15262778977681785,2.7235294117647055,43.02204199999996,High income,Historic,Coastal / West,Bay Area / Northern Coast
6.5217,52.0,6.39935064935065,1.0876623376623376,765.0,2.4837662337662336,37.81,-122.22,2.737,0.16996448503297815,2.5764705882352943,53.60837399999999,High income,Historic,Coastal / West,Bay Area / Northern Coast
3.2632,52.0,4.745652173913044,1.0108695652173914,1129.0,2.4543478260869565,37.8,-122.22,2.277,0.21300961978928082,1.933569530558016,26.823503999999996,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
3.0298,52.0,5.183673469387755,1.0521541950113378,1073.0,2.433106575963719,37.8,-122.22,1.996,0.20297462817147854,2.1304753028890957,24.904955999999995,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
4.5428,52.0,5.283495145631068,1.050485436893204,1185.0,2.3009708737864076,37.8,-122.22,2.398,0.1988239617787578,2.29620253164557,37.341815999999994,Upper-middle income,Historic,Coastal / West,Bay Area / Northern Coast
4.072,52.0,5.952941176470588,0.9970588235294118,756.0,2.223529411764706,37.81,-122.22,2.701,0.1674901185770751,2.677248677248677,33.47183999999999,Upper-middle income,Historic,Coastal / West,Bay Area / Northern Coast
5.3509,52.0,5.65067178502879,1.0287907869481765,1034.0,1.9846449136276392,37.81,-122.22,3.021,0.18206521739130435,2.8471953578336553,43.984398,High income,Historic,Coastal / West,Bay Area / Northern Coast
3.1603,52.0,4.429193899782135,1.0588235294117647,787.0,1.7145969498910676,37.8,-122.23,2.695,0.23905558288243978,2.5832274459974585,26.00926900000001,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
4.7708,52.0,6.727699530516432,1.0751173708920188,612.0,2.8732394366197185,37.81,-122.23,3.147,0.159804605722261,2.341503267973856,39.26368400000002,High income,Historic,Coastal / West,Bay Area / Northern Coast
8.1564,52.0,7.702631578947368,1.0578947368421052,1021.0,2.6868421052631577,37.81,-122.22,3.901,0.13734198838401093,2.8667972575905973,67.04560799999999,High income,Historic,Coastal / West,Bay Area / Northern Coast
8.8793,52.0,8.972868217054264,1.131782945736434,861.0,3.3372093023255816,37.81,-122.23,4.103,0.12613390928725698,2.688734030197445,73.07663900000004,High income,Historic,Coastal / West,Bay Area / Northern Coast
6.8591,52.0,7.599388379204893,0.9571865443425076,953.0,2.914373088685015,37.81,-122.24,3.524,0.12595573440643862,2.607555089192025,56.51898399999996,High income,Historic,Coastal / West,Bay Area / Northern Coast
6.0302,52.0,5.8203125,0.9296875,634.0,2.4765625,37.81,-122.24,2.873,0.1597315436241611,2.3501577287066246,49.688847999999965,High income,Historic,Coastal / West,Bay Area / Northern Coast
7.508,52.0,7.994318181818182,1.036931818181818,878.0,2.4943181818181817,37.81,-122.23,3.487,0.12970859985785355,3.20501138952164,61.79084000000003,High income,Historic,Coastal / West,Bay Area / Northern Coast
2.7477,52.0,4.333333333333333,1.1387163561076603,918.0,1.9006211180124224,37.81,-122.24,2.438,0.26278069756330624,2.27995642701525,22.641047999999987,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
2.1944,52.0,5.074285714285714,0.96,360.0,2.057142857142857,37.8,-122.24,2.115,0.1891891891891892,2.466666666666667,18.081855999999988,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
3.0149,52.0,4.276639344262295,1.0450819672131149,1197.0,2.4528688524590163,37.8,-122.25,2.184,0.24436990896023,1.743525480367586,24.872925,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
3.675,52.0,4.851351351351352,0.9691119691119692,1048.0,2.023166023166023,37.81,-122.24,2.699,0.19976124154397135,2.3979007633587788,30.28199999999998,Upper-middle income,Historic,Coastal / West,Bay Area / Northern Coast
3.225,46.0,4.326639892904953,1.1178045515394912,1373.0,1.8380187416331992,37.81,-122.25,2.188,0.2583539603960396,2.353969410050983,26.60625,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
2.9345,42.0,4.059113300492611,1.0492610837438423,1715.0,1.6896551724137931,37.8,-122.25,2.25,0.2584951456310679,2.4023323615160352,24.209625,Middle income,Older,Coastal / West,Bay Area / Northern Coast
2.1429,43.0,3.2742382271468142,1.0969529085872576,1359.0,1.882271468144044,37.8,-122.25,2.5,0.3350253807106599,1.7395143487858722,17.678925,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.6121,41.0,3.5617433414043584,1.1355932203389831,1062.0,2.5714285714285716,37.8,-122.25,1.714,0.31883072739632906,1.3851224105461393,13.299825,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.3929,29.0,3.1927554980595083,1.1177231565329884,1335.0,1.7270375161707632,37.8,-122.25,1.938,0.3500810372771475,1.848689138576779,11.491425,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.3173,27.0,3.804195804195804,1.1468531468531469,1171.0,2.7296037296037294,37.79,-122.24,1.25,0.3014705882352941,1.3936806148590948,19.094551999999986,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.7772,45.0,3.882608695652174,1.1434782608695653,1475.0,3.2065217391304346,37.79,-122.25,0.975,0.2945128779395297,1.2108474576271187,14.6619,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.6458,50.0,3.2091836734693877,0.9591836734693876,742.0,3.7857142857142856,37.79,-122.25,1.25,0.29888712241653415,0.8477088948787063,21.827849999999998,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
2.181,52.0,3.68870523415978,1.0771349862258952,1086.0,2.9917355371900825,37.79,-122.25,1.388,0.2920089619118745,1.2329650092081035,17.99325,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.2303,36.0,3.0902394106813995,1.1160220994475138,1645.0,3.029465930018416,37.8,-122.25,1.167,0.3611442193087009,1.0200607902735561,18.399975,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.6504,43.0,3.639751552795031,1.0046583850931676,1710.0,2.6552795031055902,37.8,-122.25,1.518,0.2760238907849829,1.3707602339181286,13.6158,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.2697,52.0,4.368421052631579,1.0,731.0,3.206140350877193,37.8,-122.24,1.27,0.22891566265060243,1.362517099863201,18.702327999999987,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.1563,52.0,4.585014409221902,1.07492795389049,1118.0,3.2219020172910664,37.8,-122.24,1.286,0.23444374607165305,1.423076923076923,17.76791199999999,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.1348,52.0,4.7343283582089555,1.1880597014925374,1006.0,3.002985074626866,37.8,-122.24,1.406,0.25094577553593944,1.5765407554671969,17.590751999999988,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.6292,47.0,3.693140794223827,1.0613718411552346,1213.0,2.1895306859205776,37.8,-122.24,1.827,0.28739002932551316,1.686727122835944,21.664607999999987,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
2.3833,52.0,4.638132295719845,1.1245136186770428,772.0,3.0038910505836576,37.8,-122.23,1.469,0.24244966442953017,1.5440414507772022,19.61455900000001,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.957,52.0,4.496259351620948,1.0473815461346634,1321.0,3.29426433915212,37.8,-122.24,1.228,0.2329450915141431,1.364875094625284,24.365679999999983,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
2.5238,49.0,4.192023633677991,1.106351550960118,1487.0,2.1964549483013296,37.8,-122.24,1.693,0.2639182522903453,1.908540685944855,20.796111999999987,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
1.9375,52.0,4.209677419354839,0.989247311827957,488.0,2.6236559139784945,37.8,-122.23,1.266,0.23499361430395913,1.6045081967213117,15.945625000000007,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
1.9028,51.0,4.0561224489795915,1.0561224489795915,949.0,2.420918367346939,37.8,-122.23,1.279,0.260377358490566,1.6754478398314012,15.660044000000008,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.25,50.0,4.20722891566265,1.1566265060240963,1149.0,2.7686746987951807,37.8,-122.23,1.235,0.27491408934707906,1.5195822454308092,18.51750000000001,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.3929,52.0,4.4714285714285715,1.0678571428571428,844.0,3.0142857142857142,37.8,-122.23,1.119,0.2388178913738019,1.4834123222748816,19.69356700000001,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.1917,43.0,4.844029244516653,1.091795288383428,4367.0,3.547522339561332,37.79,-122.23,1.128,0.2253899044105316,1.365468284863751,18.03769100000001,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.9357,52.0,4.327669902912621,0.95873786407767,1659.0,4.026699029126213,37.79,-122.23,1.079,0.22153673583847452,1.0747438215792646,24.160811000000013,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
1.8854,30.0,3.798479087452471,1.0038022813688212,1011.0,3.844106463878327,37.79,-122.23,1.375,0.2642642642642643,0.9881305637982195,15.516842000000008,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.1638,39.0,3.776349614395887,1.1079691516709511,1464.0,3.763496143958869,37.79,-122.24,1.055,0.29339686861810754,1.0034153005464481,17.82971199999999,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.125,47.0,4.528052805280528,1.3036303630363035,1237.0,4.082508250825082,37.79,-122.24,0.955,0.28790087463556846,1.1091350040420374,17.50999999999999,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
3.375,52.0,4.011904761904762,1.0714285714285714,647.0,3.851190476190476,37.79,-122.24,1.161,0.26706231454005935,1.0417310664605874,27.80999999999998,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
2.2542,43.0,4.554621848739496,1.0532212885154062,1284.0,3.596638655462185,37.79,-122.24,1.122,0.23124231242312424,1.2663551401869158,18.574607999999987,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.1,51.0,3.1818181818181817,0.7818181818181819,228.0,4.1454545454545455,37.79,-122.25,0.75,0.24571428571428575,0.7675438596491228,17.325,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
1.6,39.0,3.747967479674797,1.048780487804878,381.0,3.097560975609756,37.79,-122.25,1.125,0.279826464208243,1.20997375328084,13.200000000000001,Lower income,Older,Coastal / West,Bay Area / Northern Coast
3.625,52.0,3.973568281938326,1.0440528634361232,846.0,3.7268722466960353,37.79,-122.25,1.25,0.26274944567627495,1.0661938534278959,29.90625,Upper-middle income,Historic,Coastal / West,Bay Area / Northern Coast
1.6929,20.0,3.510355029585799,1.1523668639053255,1659.0,2.4541420118343193,37.8,-122.26,1.15,0.3282764433206911,1.4303797468354431,13.98335400000001,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.6471,52.0,2.8333333333333335,0.927536231884058,520.0,3.768115942028986,37.77,-122.22,0.95,0.3273657289002557,0.7519230769230769,13.539161999999997,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.59,52.0,4.38996138996139,1.162162162162162,866.0,3.3436293436293436,37.77,-122.22,0.964,0.2647317502198768,1.3129330254041571,21.289799999999996,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
2.57,52.0,4.202185792349726,1.1256830601092895,612.0,3.3442622950819674,37.77,-122.23,0.72,0.26788036410923277,1.256535947712418,21.15110000000001,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
2.6429,52.0,3.746031746031746,1.1587301587301588,415.0,3.2936507936507935,37.78,-122.23,0.713,0.3093220338983051,1.1373493975903615,21.75106700000001,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
3.0257,52.0,4.046948356807512,1.0093896713615025,994.0,4.666666666666667,37.78,-122.23,0.808,0.2494199535962877,0.8672032193158954,24.901511000000013,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
1.4886,50.0,4.0251572327044025,1.1111111111111112,1525.0,3.19706498951782,37.78,-122.22,1.288,0.2760416666666667,1.2590163934426228,12.236291999999997,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
1.9338,43.0,3.2420091324200913,1.0776255707762556,1506.0,3.4383561643835616,37.78,-122.23,1.125,0.3323943661971831,0.9428950863213811,15.915174000000007,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.4844,52.0,3.8666666666666663,1.011764705882353,1008.0,3.952941176470589,37.78,-122.23,1.194,0.2616632860040568,0.9781746031746029,12.216612000000005,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
1.6009,44.0,3.1158455392809588,1.0985352862849531,2813.0,3.745672436750999,37.78,-122.23,1.181,0.3525641025641025,0.8318521151795236,13.175407000000007,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.0375,48.0,4.944606413994169,1.154518950437318,1481.0,4.317784256559767,37.79,-122.23,1.225,0.23349056603773588,1.1451721809588116,16.768625000000007,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.293,49.0,5.365296803652968,0.9908675799086758,859.0,3.922374429223744,37.79,-122.23,1.063,0.18468085106382978,1.3678696158323633,18.87139000000001,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
2.1494,37.0,4.479923518164436,1.0975143403441685,1608.0,3.074569789674952,37.79,-122.22,1.325,0.24498506188647037,1.457089552238806,17.668067999999998,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.6198,30.0,4.357142857142857,1.0357142857142858,425.0,3.0357142857142856,37.79,-122.23,1.227,0.23770491803278693,1.4352941176470588,13.330954000000006,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.3281,40.0,5.054347826086956,1.0815217391304348,564.0,3.0652173913043477,37.79,-122.23,1.133,0.21397849462365595,1.6489361702127658,10.930263000000005,Lower income,Older,Coastal / West,Bay Area / Northern Coast
3.5156,44.0,5.466911764705882,1.1544117647058822,961.0,3.5330882352941178,37.79,-122.22,1.095,0.21116341627437793,1.5473465140478668,28.898231999999997,Middle income,Older,Coastal / West,Bay Area / Northern Coast
3.9048,52.0,4.998540145985402,1.0072992700729928,2273.0,3.318248175182482,37.79,-122.22,1.647,0.20151869158878505,1.506379234491861,32.097455999999994,Upper-middle income,Historic,Coastal / West,Bay Area / Northern Coast
3.0893,52.0,3.907692307692307,0.9743589743589745,600.0,3.076923076923077,37.79,-122.21,1.25,0.24934383202099744,1.2699999999999998,25.363152999999983,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
2.6042,46.0,4.489563567362429,1.0910815939278935,1647.0,3.1252371916508537,37.79,-122.22,1.247,0.24302620456466606,1.4365513054037644,21.406523999999997,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
